time,S,C,ε,γ,κ,β,θ,K
833.0,1462.4849,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
840.0,1462.4847,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
847.0,1462.4851,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
854.0,1462.4846,537.5152,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
861.0,1462.4849,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
868.0,1462.4847,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
875.0,1462.485,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
882.0,1462.4846,537.5152,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
889.0,1462.4849,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
896.0,1462.4866,537.5151,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
903.0,1462.4849,537.51514,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
910.0,1462.4849,537.5151,0.0048943995,0.25,0.071428575,0.025,0.001,0.5
0.0,1834.0,166.0,1e-04,0.25,0.071428575,0.025,0.01,0.2
7.0,1442.4897,557.51105,0.027904117,0.25,0.071428575,0.025,0.01,0.2
14.0,1318.9066,681.0933,0.050643627,0.25,0.071428575,0.025,0.01,0.2
21.0,1255.2052,744.7947,0.06609781,0.25,0.071428575,0.025,0.01,0.2
28.0,1217.609,782.3908,0.07628853,0.25,0.071428575,0.025,0.01,0.2
35.0,1194.569,805.43134,0.08292973,0.25,0.071428575,0.025,0.01,0.2
42.0,1180.2015,819.7993,0.08723115,0.25,0.071428575,0.025,0.01,0.2
49.0,1171.145,828.8548,0.09000755,0.25,0.071428575,0.025,0.01,0.2
56.0,1165.4019,834.59827,0.091795616,0.25,0.071428575,0.025,0.01,0.2
63.0,1161.7415,838.2576,0.09294567,0.25,0.071428575,0.025,0.01,0.2
70.0,1159.405,840.59467,0.093684964,0.25,0.071428575,0.025,0.01,0.2
77.0,1157.9102,842.0901,0.09415982,0.25,0.071428575,0.025,0.01,0.2
84.0,1156.9525,843.0475,0.09446476,0.25,0.071428575,0.025,0.01,0.2
91.0,1156.338,843.66174,0.09466054,0.25,0.071428575,0.025,0.01,0.2
98.0,1155.9452,844.0556,0.09478613,0.25,0.071428575,0.025,0.01,0.2
105.0,1155.6919,844.30817,0.09486686,0.25,0.071428575,0.025,0.01,0.2
112.0,1155.5302,844.47076,0.094918564,0.25,0.071428575,0.025,0.01,0.2
119.0,1155.427,844.5743,0.094951734,0.25,0.071428575,0.025,0.01,0.2
126.0,1155.3591,844.6404,0.09497322,0.25,0.071428575,0.025,0.01,0.2
133.0,1155.3168,844.6831,0.09498699,0.25,0.071428575,0.025,0.01,0.2
140.0,1155.2887,844.7107,0.09499573,0.25,0.071428575,0.025,0.01,0.2
147.0,1155.2716,844.72845,0.095001295,0.25,0.071428575,0.025,0.01,0.2
154.0,1155.2601,844.73987,0.095004916,0.25,0.071428575,0.025,0.01,0.2
161.0,1155.2524,844.74713,0.09500723,0.25,0.071428575,0.025,0.01,0.2
168.0,1155.248,844.75183,0.09500873,0.25,0.071428575,0.025,0.01,0.2
175.0,1155.2452,844.75476,0.095009685,0.25,0.071428575,0.025,0.01,0.2
182.0,1155.2433,844.75665,0.095010296,0.25,0.071428575,0.025,0.01,0.2
189.0,1155.2421,844.7579,0.09501049,0.25,0.071428575,0.025,0.01,0.2
196.0,1155.2412,844.75934,0.09501087,0.25,0.071428575,0.025,0.01,0.2
203.0,1155.2407,844.7592,0.095011115,0.25,0.071428575,0.025,0.01,0.2
210.0,1155.2394,844.75964,0.09501122,0.25,0.071428575,0.025,0.01,0.2
217.0,1155.2401,844.7598,0.0950113,0.25,0.071428575,0.025,0.01,0.2
224.0,1155.2401,844.7598,0.09501133,0.25,0.071428575,0.025,0.01,0.2
231.0,1155.24,844.7608,0.09501135,0.25,0.071428575,0.025,0.01,0.2
238.0,1155.24,844.76,0.09501137,0.25,0.071428575,0.025,0.01,0.2
245.0,1155.24,844.7601,0.09501138,0.25,0.071428575,0.025,0.01,0.2
252.0,1155.2399,844.76013,0.09501139,0.25,0.071428575,0.025,0.01,0.2
259.0,1155.2399,844.76013,0.09501139,0.25,0.071428575,0.025,0.01,0.2
266.0,1155.2399,844.76013,0.09501138,0.25,0.071428575,0.025,0.01,0.2
273.0,1155.2393,844.76044,0.09501138,0.25,0.071428575,0.025,0.01,0.2
280.0,1155.2399,844.76013,0.0950114,0.25,0.071428575,0.025,0.01,0.2
287.0,1155.2399,844.7598,0.0950114,0.25,0.071428575,0.025,0.01,0.2
294.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
301.0,1155.2397,844.75977,0.095011406,0.25,0.071428575,0.025,0.01,0.2
308.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
315.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
322.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
329.0,1155.2397,844.75964,0.095011406,0.25,0.071428575,0.025,0.01,0.2
336.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
343.0,1155.2389,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
350.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
357.0,1155.2397,844.7596,0.095011406,0.25,0.071428575,0.025,0.01,0.2
364.0,1155.2397,844.7601,0.095011406,0.25,0.071428575,0.025,0.01,0.2
371.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
378.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
385.0,1155.2397,844.7594,0.095011406,0.25,0.071428575,0.025,0.01,0.2
392.0,1155.2397,844.7601,0.095011406,0.25,0.071428575,0.025,0.01,0.2
399.0,1155.2379,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
406.0,1155.2396,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
413.0,1155.2397,844.75934,0.095011406,0.25,0.071428575,0.025,0.01,0.2
420.0,1155.2397,844.75995,0.095011406,0.25,0.071428575,0.025,0.01,0.2
427.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
434.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
441.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
448.0,1155.2397,844.75995,0.095011406,0.25,0.071428575,0.025,0.01,0.2
455.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
462.0,1155.2393,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
469.0,1155.24,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
476.0,1155.2397,844.75977,0.095011406,0.25,0.071428575,0.025,0.01,0.2
483.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
490.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
497.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
504.0,1155.2397,844.7598,0.095011406,0.25,0.071428575,0.025,0.01,0.2
511.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
518.0,1155.2386,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
525.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
532.0,1155.2397,844.7596,0.095011406,0.25,0.071428575,0.025,0.01,0.2
539.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
546.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
553.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
560.0,1155.2397,844.75964,0.095011406,0.25,0.071428575,0.025,0.01,0.2
567.0,1155.2397,844.7601,0.095011406,0.25,0.071428575,0.025,0.01,0.2
574.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
581.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
588.0,1155.2397,844.75934,0.095011406,0.25,0.071428575,0.025,0.01,0.2
595.0,1155.2394,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
602.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
609.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
616.0,1155.2397,844.75946,0.095011406,0.25,0.071428575,0.025,0.01,0.2
623.0,1155.2397,844.75995,0.095011406,0.25,0.071428575,0.025,0.01,0.2
630.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
637.0,1155.2396,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
644.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
651.0,1155.2386,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
658.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
665.0,1155.2395,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
672.0,1155.2397,844.7593,0.095011406,0.25,0.071428575,0.025,0.01,0.2
679.0,1155.2397,844.75977,0.095011406,0.25,0.071428575,0.025,0.01,0.2
686.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
693.0,1155.2391,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
700.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
707.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
714.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
721.0,1155.239,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
728.0,1155.24,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
735.0,1155.2397,844.7595,0.095011406,0.25,0.071428575,0.025,0.01,0.2
742.0,1155.2397,844.7601,0.095011406,0.25,0.071428575,0.025,0.01,0.2
749.0,1155.2383,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
756.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
763.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
770.0,1155.2397,844.7601,0.095011406,0.25,0.071428575,0.025,0.01,0.2
777.0,1155.2382,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
784.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
791.0,1155.2397,844.7593,0.095011406,0.25,0.071428575,0.025,0.01,0.2
798.0,1155.2397,844.76,0.095011406,0.25,0.071428575,0.025,0.01,0.2
805.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
812.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
819.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
826.0,1155.2397,844.75995,0.095011406,0.25,0.071428575,0.025,0.01,0.2
833.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
840.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
847.0,1155.24,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
854.0,1155.2397,844.7599,0.095011406,0.25,0.071428575,0.025,0.01,0.2
861.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
868.0,1155.2397,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
875.0,1155.2399,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
882.0,1155.2397,844.75977,0.095011406,0.25,0.071428575,0.025,0.01,0.2
889.0,1155.2397,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
896.0,1155.2394,844.7602,0.095011406,0.25,0.071428575,0.025,0.01,0.2
903.0,1155.2399,844.76013,0.095011406,0.25,0.071428575,0.025,0.01,0.2
910.0,1155.2397,844.7597,0.095011406,0.25,0.071428575,0.025,0.01,0.2
0.0,1834.0,166.0,1e-04,0.25,0.071428575,0.025,0.01,0.5
7.0,1475.7565,524.24335,0.015856823,0.25,0.071428575,0.025,0.01,0.5
14.0,1385.0038,614.9961,0.0298287,0.25,0.071428575,0.025,0.01,0.5
21.0,1339.2407,660.7594,0.0396224,0.25,0.071428575,0.025,0.01,0.5
28.0,1310.9724,689.02814,0.046271738,0.25,0.071428575,0.025,0.01,0.5
35.0,1292.8224,707.1777,0.050737888,0.25,0.071428575,0.025,0.01,0.5
42.0,1281.0332,718.96674,0.053720552,0.25,0.071428575,0.025,0.01,0.5
49.0,1273.3284,726.6721,0.05570557,0.25,0.071428575,0.025,0.01,0.5
56.0,1268.2712,731.72845,0.05702373,0.25,0.071428575,0.025,0.01,0.5
63.0,1264.9438,735.0539,0.057897717,0.25,0.071428575,0.025,0.01,0.5
70.0,1262.7524,737.24774,0.058476906,0.25,0.071428575,0.025,0.01,0.5
77.0,1261.3054,738.69446,0.058860324,0.25,0.071428575,0.025,0.01,0.5
84.0,1260.3489,739.6512,0.05911406,0.25,0.071428575,0.025,0.01,0.5
91.0,1259.7202,740.2813,0.059281968,0.25,0.071428575,0.025,0.01,0.5
98.0,1259.3018,740.698,0.059393086,0.25,0.071428575,0.025,0.01,0.5
105.0,1259.0259,740.97406,0.059466578,0.25,0.071428575,0.025,0.01,0.5
112.0,1258.8428,741.15717,0.05951522,0.25,0.071428575,0.025,0.01,0.5
119.0,1258.7235,741.2772,0.059547346,0.25,0.071428575,0.025,0.01,0.5
126.0,1258.6431,741.3567,0.05956858,0.25,0.071428575,0.025,0.01,0.5
133.0,1258.5881,741.41034,0.05958266,0.25,0.071428575,0.025,0.01,0.5
140.0,1258.5563,741.444,0.05959197,0.25,0.071428575,0.025,0.01,0.5
147.0,1258.5325,741.467,0.059598103,0.25,0.071428575,0.025,0.01,0.5
154.0,1258.518,741.4825,0.05960215,0.25,0.071428575,0.025,0.01,0.5
161.0,1258.5083,741.4924,0.059604846,0.25,0.071428575,0.025,0.01,0.5
168.0,1258.5001,741.4994,0.059606634,0.25,0.071428575,0.025,0.01,0.5
175.0,1258.4966,741.5046,0.059607774,0.25,0.071428575,0.025,0.01,0.5
182.0,1258.4933,741.5069,0.059608545,0.25,0.071428575,0.025,0.01,0.5
189.0,1258.4913,741.5086,0.05960909,0.25,0.071428575,0.025,0.01,0.5
196.0,1258.4901,741.50977,0.059609435,0.25,0.071428575,0.025,0.01,0.5
203.0,1258.4893,741.5106,0.059609663,0.25,0.071428575,0.025,0.01,0.5
210.0,1258.4888,741.51117,0.059609808,0.25,0.071428575,0.025,0.01,0.5
217.0,1258.4884,741.5116,0.059609905,0.25,0.071428575,0.025,0.01,0.5
224.0,1258.4862,741.51276,0.059609972,0.25,0.071428575,0.025,0.01,0.5
231.0,1258.4878,741.512,0.059610024,0.25,0.071428575,0.025,0.01,0.5
238.0,1258.4878,741.5121,0.05961004,0.25,0.071428575,0.025,0.01,0.5
245.0,1258.4878,741.5122,0.059610054,0.25,0.071428575,0.025,0.01,0.5
252.0,1258.488,741.5122,0.059610073,0.25,0.071428575,0.025,0.01,0.5
259.0,1258.4878,741.51495,0.059610076,0.25,0.071428575,0.025,0.01,0.5
266.0,1258.4884,741.51135,0.059610084,0.25,0.071428575,0.025,0.01,0.5
273.0,1258.4877,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
280.0,1258.4878,741.5132,0.05961009,0.25,0.071428575,0.025,0.01,0.5
287.0,1258.4875,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
294.0,1258.4885,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
301.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
308.0,1258.4875,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
315.0,1258.4877,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
322.0,1258.4875,741.51215,0.05961009,0.25,0.071428575,0.025,0.01,0.5
329.0,1258.4883,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
336.0,1258.4877,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
343.0,1258.4875,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
350.0,1258.4894,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
357.0,1258.4877,741.5124,0.05961009,0.25,0.071428575,0.025,0.01,0.5
364.0,1258.4879,741.51227,0.0596101,0.25,0.071428575,0.025,0.01,0.5
371.0,1258.4877,741.51227,0.0596101,0.25,0.071428575,0.025,0.01,0.5
378.0,1258.4878,741.5128,0.0596101,0.25,0.071428575,0.025,0.01,0.5
385.0,1258.4878,741.51227,0.0596101,0.25,0.071428575,0.025,0.01,0.5
392.0,1258.4879,741.5123,0.0596101,0.25,0.071428575,0.025,0.01,0.5
399.0,1258.4886,741.5125,0.0596101,0.25,0.071428575,0.025,0.01,0.5
406.0,1258.4878,741.5123,0.059610102,0.25,0.071428575,0.025,0.01,0.5
413.0,1258.4875,741.5124,0.059610102,0.25,0.071428575,0.025,0.01,0.5
420.0,1258.4875,741.51245,0.059610102,0.25,0.071428575,0.025,0.01,0.5
427.0,1258.4875,741.5124,0.059610102,0.25,0.071428575,0.025,0.01,0.5
434.0,1258.488,741.5123,0.059610102,0.25,0.071428575,0.025,0.01,0.5
441.0,1258.4877,741.5132,0.059610102,0.25,0.071428575,0.025,0.01,0.5
448.0,1258.4877,741.51227,0.059610102,0.25,0.071428575,0.025,0.01,0.5
455.0,1258.4877,741.5124,0.059610102,0.25,0.071428575,0.025,0.01,0.5
462.0,1258.4875,741.5126,0.059610102,0.25,0.071428575,0.025,0.01,0.5
469.0,1258.4875,741.5124,0.059610102,0.25,0.071428575,0.025,0.01,0.5
476.0,1258.4875,741.5123,0.059610106,0.25,0.071428575,0.025,0.01,0.5
483.0,1258.4877,741.5123,0.059610106,0.25,0.071428575,0.025,0.01,0.5
490.0,1258.4879,741.5125,0.059610106,0.25,0.071428575,0.025,0.01,0.5
497.0,1258.4875,741.5124,0.059610102,0.25,0.071428575,0.025,0.01,0.5
504.0,1258.4878,741.5123,0.059610102,0.25,0.071428575,0.025,0.01,0.5
511.0,1258.4875,741.5123,0.059610102,0.25,0.071428575,0.025,0.01,0.5
518.0,1258.4877,741.5122,0.059610102,0.25,0.071428575,0.025,0.01,0.5
525.0,1258.4875,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
532.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
539.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
546.0,1258.4875,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
553.0,1258.4877,741.51215,0.059610095,0.25,0.071428575,0.025,0.01,0.5
560.0,1258.4877,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
567.0,1258.4891,741.51154,0.059610095,0.25,0.071428575,0.025,0.01,0.5
574.0,1258.4882,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
581.0,1258.4878,741.51245,0.059610095,0.25,0.071428575,0.025,0.01,0.5
588.0,1258.4877,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
595.0,1258.4875,741.5126,0.059610095,0.25,0.071428575,0.025,0.01,0.5
602.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
609.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
616.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
623.0,1258.4875,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
630.0,1258.4856,741.5123,0.05961004,0.25,0.071428575,0.025,0.01,0.5
637.0,1258.4877,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
644.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
651.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
658.0,1258.4877,741.5124,0.05961009,0.25,0.071428575,0.025,0.01,0.5
665.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
672.0,1258.4878,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
679.0,1258.4878,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
686.0,1258.4877,741.5122,0.05961009,0.25,0.071428575,0.025,0.01,0.5
693.0,1258.4878,741.51245,0.05961009,0.25,0.071428575,0.025,0.01,0.5
700.0,1258.4878,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
707.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
714.0,1258.4862,741.5131,0.05961009,0.25,0.071428575,0.025,0.01,0.5
721.0,1258.4877,741.5122,0.05961009,0.25,0.071428575,0.025,0.01,0.5
728.0,1258.4878,741.5122,0.059610095,0.25,0.071428575,0.025,0.01,0.5
735.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
742.0,1258.4878,741.5132,0.0596101,0.25,0.071428575,0.025,0.01,0.5
749.0,1258.4883,741.51263,0.0596101,0.25,0.071428575,0.025,0.01,0.5
756.0,1258.4877,741.5123,0.0596101,0.25,0.071428575,0.025,0.01,0.5
763.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
770.0,1258.4877,741.51215,0.059610095,0.25,0.071428575,0.025,0.01,0.5
777.0,1258.4877,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
784.0,1258.4889,741.51166,0.059610095,0.25,0.071428575,0.025,0.01,0.5
791.0,1258.4879,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
798.0,1258.4878,741.5124,0.059610095,0.25,0.071428575,0.025,0.01,0.5
805.0,1258.4877,741.5123,0.059610095,0.25,0.071428575,0.025,0.01,0.5
812.0,1258.4875,741.51245,0.059610095,0.25,0.071428575,0.025,0.01,0.5
819.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
826.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
833.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
840.0,1258.4877,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
847.0,1258.486,741.5123,0.059610043,0.25,0.071428575,0.025,0.01,0.5
854.0,1258.4877,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
861.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
868.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
875.0,1258.4877,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
882.0,1258.4878,741.5123,0.05961009,0.25,0.071428575,0.025,0.01,0.5
889.0,1258.4878,741.51227,0.05961009,0.25,0.071428575,0.025,0.01,0.5
896.0,1258.4878,741.51227,0.059610095,0.25,0.071428575,0.025,0.01,0.5
903.0,1258.4877,741.5122,0.05961009,0.25,0.071428575,0.025,0.01,0.5
910.0,1258.4877,741.5126,0.05961009,0.25,0.071428575,0.025,0.01,0.5
0.0,1834.0,166.0,1e-04,0.25,0.071428575,0.05,1e-04,0.2
7.0,1494.8522,505.14807,0.00033392134,0.25,0.071428575,0.05,1e-04,0.2
14.0,1456.597,543.403,0.0005169837,0.25,0.071428575,0.05,1e-04,0.2
21.0,1451.9478,548.05206,0.00063165394,0.25,0.071428575,0.05,1e-04,0.2
28.0,1451.1147,548.88605,0.0007016911,0.25,0.071428575,0.05,1e-04,0.2
35.0,1450.8223,549.1809,0.0007442852,0.25,0.071428575,0.05,1e-04,0.2
42.0,1450.6643,549.3356,0.000770171,0.25,0.071428575,0.05,1e-04,0.2
49.0,1450.5719,549.4276,0.00078589993,0.25,0.071428575,0.05,1e-04,0.2
56.0,1450.5165,549.48364,0.0007954581,0.25,0.071428575,0.05,1e-04,0.2
63.0,1450.4829,549.518,0.00080126594,0.25,0.071428575,0.05,1e-04,0.2
70.0,1450.4618,549.5379,0.0008047944,0.25,0.071428575,0.05,1e-04,0.2
77.0,1450.447,549.55066,0.00080693845,0.25,0.071428575,0.05,1e-04,0.2
84.0,1450.4423,549.55817,0.00080824166,0.25,0.071428575,0.05,1e-04,0.2
91.0,1450.4371,549.56274,0.00080903317,0.25,0.071428575,0.05,1e-04,0.2
98.0,1450.435,549.56555,0.00080951425,0.25,0.071428575,0.05,1e-04,0.2
105.0,1450.4325,549.56726,0.0008098065,0.25,0.071428575,0.05,1e-04,0.2
112.0,1450.4316,549.5682,0.0008099844,0.25,0.071428575,0.05,1e-04,0.2
119.0,1450.4309,549.569,0.00081009214,0.25,0.071428575,0.05,1e-04,0.2
126.0,1450.4307,549.56934,0.0008101582,0.25,0.071428575,0.05,1e-04,0.2
133.0,1450.431,549.56964,0.00081019773,0.25,0.071428575,0.05,1e-04,0.2
140.0,1450.4304,549.5697,0.0008102216,0.25,0.071428575,0.05,1e-04,0.2
147.0,1450.4302,549.5697,0.00081023836,0.25,0.071428575,0.05,1e-04,0.2
154.0,1450.4302,549.56976,0.00081024534,0.25,0.071428575,0.05,1e-04,0.2
161.0,1450.43,549.5698,0.0008102508,0.25,0.071428575,0.05,1e-04,0.2
168.0,1450.4302,549.56976,0.0008102541,0.25,0.071428575,0.05,1e-04,0.2
175.0,1450.43,549.56995,0.00081025716,0.25,0.071428575,0.05,1e-04,0.2
182.0,1450.4299,549.56995,0.0008102571,0.25,0.071428575,0.05,1e-04,0.2
189.0,1450.43,549.5701,0.0008102583,0.25,0.071428575,0.05,1e-04,0.2
196.0,1450.4302,549.56964,0.00081025844,0.25,0.071428575,0.05,1e-04,0.2
203.0,1450.43,549.5699,0.0008102593,0.25,0.071428575,0.05,1e-04,0.2
210.0,1450.4302,549.5698,0.0008102588,0.25,0.071428575,0.05,1e-04,0.2
217.0,1450.4325,549.57056,0.00081025896,0.25,0.071428575,0.05,1e-04,0.2
224.0,1450.4302,549.5699,0.0008102591,0.25,0.071428575,0.05,1e-04,0.2
231.0,1450.43,549.5699,0.00081025914,0.25,0.071428575,0.05,1e-04,0.2
238.0,1450.4302,549.56995,0.00081025914,0.25,0.071428575,0.05,1e-04,0.2
245.0,1450.4312,549.5699,0.0008102592,0.25,0.071428575,0.05,1e-04,0.2
252.0,1450.43,549.57,0.0008102593,0.25,0.071428575,0.05,1e-04,0.2
259.0,1450.4303,549.5699,0.00081025943,0.25,0.071428575,0.05,1e-04,0.2
266.0,1450.43,549.56995,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
273.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
280.0,1450.4302,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
287.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
294.0,1450.4299,549.5698,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
301.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
308.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
315.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
322.0,1450.43,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
329.0,1450.4305,549.5699,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
336.0,1450.4302,549.5698,0.00081025925,0.25,0.071428575,0.05,1e-04,0.2
